county_name,STATEICP,COUNTYICP,county_lon,county_lat
Miami,32,1210,-94.83806841,38.5635855
Miami,24,1090,-84.2288715,40.05346034
Middlesex,1,70,-72.53614607,41.4643783
Middlesex,3,170,-71.39194671,42.48546912
Middlesex,12,230,-74.41285085,40.43853484
Middlesex,40,1190,-76.57586797,37.63366852
Midland,23,1110,-84.38811415,43.64686477
Midland,49,3290,-102.0316323,31.86917405
Mifflin,14,870,-77.61711631,40.61038394
Milam,49,3310,-96.97685158,30.78634763
Millard,67,270,-113.1004607,39.07382174
Mille Lacs,33,950,-93.63009523,45.93805608
Miller,42,910,-93.89157751,33.31215738
Miller,44,2010,-84.73072586,31.16399729
Miller,34,1310,-92.42840211,38.21454219
Mills,31,1290,-95.62133986,41.03346475
Mills,49,3330,-98.59546801,31.49519404
Milwaukee,25,790,-87.96676199,43.00715193
Miner,37,970,-97.61025586,44.02195695
Mineral,62,790,-106.9241047,37.66900164
Mineral,64,610,-114.9985124,47.14732939
Mineral,65,210,-118.4352269,38.53881388
Mineral,56,570,-78.94374931,39.41472876
Mingo,56,590,-82.13478532,37.72652624
Minidoka,63,670,-113.6375254,42.85440757
Minnehaha,37,990,-96.79144605,43.67418526
Missaukee,23,1130,-85.09468145,44.33732552
Mississippi,42,930,-90.05424879,35.76381167
Mississippi,34,1330,-89.29133261,36.82822555
Missoula,64,630,-113.9237227,47.0364955
Mitchell,44,2050,-84.19431285,31.22532488
Mitchell,31,1310,-92.78903869,43.3564205
Mitchell,32,1230,-98.20937329,39.39327296
Mitchell,47,1210,-82.16345424,36.01329406
Mitchell,49,3350,-100.9212359,32.30621609
Mobile,41,970,-88.20767169,30.78927505
Modoc,71,490,-120.7249806,41.58985331
Moffat,62,810,-108.2073345,40.61843374
Mohave,61,150,-113.7579257,35.70405228
Moniteau,34,1350,-92.58307334,38.63273739
Monmouth,12,250,-74.22529459,40.258711
Mono,71,510,-118.8867218,37.93899533
Monona,31,1330,-95.95994162,42.05167265
Monongalia,56,610,-80.04654543,39.63029236
Monroe,41,990,-87.36543785,31.57084081
Monroe,42,950,-91.2038971,34.67784333
Monroe,43,870,-81.04734714,25.42337722
Monroe,44,2070,-83.91872454,33.0140854
Monroe,21,1330,-90.17778309,38.27912345
Monroe,22,1050,-86.52314662,39.16093644
Monroe,31,1350,-92.86899511,41.02979094
Monroe,51,1710,-85.71646333,36.71220202
Monroe,23,1150,-83.54006442,41.92964506
Monroe,46,950,-88.48047192,33.89224803
Monroe,34,1370,-92.00074315,39.49547124
Monroe,13,550,-77.69608423,43.14637612
Monroe,24,1110,-81.08292076,39.72735501
Monroe,14,890,-75.33933895,41.05824401
Monroe,54,1230,-84.2546353,35.44554918
Monroe,56,630,-80.55055752,37.56037958
Monroe,25,810,-90.61787003,43.94575465
Montague,49,3370,-97.72466114,33.6756326
Montcalm,23,1170,-85.15252132,43.31096341
Monterey,71,530,-121.2390611,36.21712696
Montezuma,62,830,-108.6033387,37.34232496
Montgomery,41,1010,-86.20761887,32.22026552
Montgomery,42,970,-93.65954754,34.53880129
Montgomery,44,2090,-82.53482111,32.17337042
Montgomery,21,1350,-89.47887626,39.2310473
Montgomery,22,1070,-86.89330527,40.04038629
Montgomery,31,1370,-95.15638338,41.03014732
Montgomery,32,1250,-95.74288629,37.192531
Montgomery,51,1730,-83.91310791,38.03350625
Montgomery,52,290,-77.20461523,39.13668236
Montgomery,46,970,-89.61640016,33.49410832
Montgomery,34,1390,-91.47021347,38.94155929
Montgomery,13,570,-74.43959191,42.90227425
Montgomery,47,1230,-79.90547327,35.33246663
Montgomery,24,1130,-84.2906877,39.75459213
Montgomery,14,910,-75.367282,40.21085529
Montgomery,54,1250,-87.38291009,36.49688307
Montgomery,49,3390,-95.50304822,30.30019025
Montgomery,40,1210,-80.38888435,37.17339114
Montmorency,23,1190,-84.12721223,45.02755589
Montour,14,930,-76.65856485,41.02792941
Montrose,62,850,-108.2693742,38.4021896
Moody,37,1010,-96.67093077,44.02201965
Moore,47,1250,-79.48131607,35.31067544
Moore,54,1270,-86.35877222,35.28462206
Moore,49,3410,-101.8929318,35.83769328
Mora,66,330,-104.9445929,36.00995686
Morehouse,45,670,-91.80166181,32.82046408
Morgan,41,1030,-86.85293324,34.45348278
Morgan,62,870,-103.8098324,40.26271336
Morgan,44,2110,-83.49241026,33.59083375
Morgan,21,1370,-90.20150464,39.71557019
Morgan,22,1090,-86.44621686,39.48155572
Morgan,51,1750,-83.25891358,37.92228623
Morgan,34,1410,-92.88606951,38.42382255
Morgan,24,1150,-81.85266541,39.62038049
Morgan,54,1290,-84.64920246,36.13502675
Morgan,67,290,-111.5731566,41.08929651
Morgan,56,650,-78.25773839,39.56043905
Morrill,35,1230,-103.0105427,41.71601997
Morris,32,1270,-96.64985786,38.68743615
Morris,12,270,-74.54441213,40.86199173
Morris,49,3430,-94.7326574,33.11348852
Morrison,33,970,-94.2684485,46.01264072
Morrow,24,1170,-82.79407214,40.52409398
Morrow,72,490,-119.5843192,45.41883751
Morton,32,1290,-101.7992612,37.19140206
Morton,36,590,-101.2811769,46.71606557
Motley,49,3450,-100.7798372,34.07409841
Moultrie,21,1390,-88.61930686,39.6414913
Mountrail,36,610,-102.3556644,48.20134313
Mower,33,990,-92.75252038,43.67147764
Muhlenberg,51,1770,-87.14198989,37.21570915
Multnomah,72,510,-122.4156261,45.54690156
Murray,44,2130,-84.74807617,34.78847951
Murray,33,1010,-95.7632833,44.02212966
Murray,53,990,-97.06792814,34.48233504
Muscatine,31,1390,-91.11276292,41.48392966
Muscogee,44,2150,-84.8770454,32.5099676
Muskegon,23,1210,-86.15206184,43.29123208
Muskingum,24,1190,-81.94438488,39.9654294
Muskogee,53,1010,-95.37951358,35.61612074
Musselshell,64,650,-108.3977248,46.49655858
Nacogdoches,49,3470,-94.61590468,31.61599136
Nance,35,1250,-97.99226151,41.39730954
Nansemond,40,1230,-76.64185857,36.69260588
Nantucket,3,190,-70.07485339,41.27828318
Napa,71,550,-122.3306408,38.50745855
Nash,47,1270,-77.98648116,35.96722303
Nassau,43,890,-81.81031552,30.60961345
Nassau,13,590,-73.58882807,40.74153107
Natchitoches,45,690,-93.09624935,31.72354838
Natrona,68,250,-106.7985042,42.96224727
Navajo,61,170,-110.3214136,35.39963459
Navarro,49,3490,-96.47249112,32.04693652
Nelson,51,1790,-85.46606886,37.80509629
Nelson,36,630,-98.19204624,47.92170176
Nelson,40,1250,-78.88675913,37.78741607
Nemaha,32,1310,-96.0141097,39.78345424
Nemaha,35,1270,-95.84864863,40.38814374
Neosho,32,1330,-95.3068014,37.55849223
Neshoba,46,990,-89.11758535,32.75349674
Ness,32,1350,-99.9161882,38.47942502
Nevada,42,990,-93.30709999,33.66402874
Nevada,71,570,-120.7688723,39.30132571
New Castle,11,30,-75.65320302,39.57663816
New Hanover,47,1290,-77.88403537,34.24470566
New Haven,1,90,-72.9324061,41.4110913
New Kent,40,1270,-77.00137292,37.50533797
New London,1,110,-72.10181684,41.488774
New Madrid,34,1430,-89.65192165,36.5943215
New York,13,610,-73.96728469,40.77715776
Newaygo,23,1230,-85.80092881,43.55417415
Newberry,48,710,-81.60247344,34.29248695
Newport,5,50,-71.26624724,41.52287259
Newport News City,40,7000,-76.41940016,36.98318301
Newton,42,1010,-93.21787309,35.91997891
Newton,44,2170,-83.85020157,33.55509823
Newton,22,1110,-87.39754167,40.95586571
Newton,46,1010,-89.11881398,32.40023825
Newton,34,1450,-94.33925592,36.90551544
Newton,49,3510,-93.7447471,30.78631314
Nez Perce,63,690,-116.750249,46.32676701
Niagara,13,630,-78.74103654,43.20136795
Nicholas,51,1810,-84.01532755,38.33565618
Nicholas,56,670,-80.79933146,38.29170928
Nicollet,33,1030,-94.24728482,44.34988844
Niobrara,68,270,-104.4753869,43.05650466
Noble,22,1130,-85.41754232,41.39862905
Noble,24,1210,-81.45556381,39.76596633
Noble,53,1030,-97.23051978,36.3886013
Nobles,33,1050,-95.75339673,43.67424638
Nodaway,34,1470,-94.88344173,40.36078015
Nolan,49,3530,-100.4060598,32.30349544
Norfolk,3,210,-71.2234105,42.15787636
Norfolk,40,1290,-76.3057095,36.69487089
Norfolk City,40,7100,-76.28328198,36.89944978
Norman,33,1070,-96.45528404,47.32648781
Northampton,47,1310,-77.39674189,36.41766303
Northampton,14,950,-75.30744046,40.75430362
Northampton,40,1310,-75.90029152,37.35221739
Northumberland,14,970,-76.70920224,40.85198211
Northumberland,40,1330,-76.42344959,37.88771442
Norton,32,1370,-99.90348519,39.78439136
Nottoway,40,1350,-78.05126581,37.14307017
Nowata,53,1050,-95.61740574,36.79848783
Noxubee,46,1030,-88.56979881,33.11010433
Nuckolls,35,1290,-98.0471935,40.17638672
Nueces,49,3550,-97.62549279,27.72427142
Nye,65,230,-116.4731088,38.04618913
O Brien,31,1410,-95.62488641,43.08376015
Oakland,23,1250,-83.38582246,42.66040914
Obion,54,1310,-89.14878429,36.35825566
Ocean,12,290,-74.29378543,39.91127247
Oceana,23,1270,-86.26760826,43.64092536
Ochiltree,49,3570,-100.8156567,36.27840589
Oconee,44,2190,-83.43705817,33.83494334
Oconee,48,730,-83.06321212,34.75243854
Oconto,25,830,-88.29649132,45.02230956
Ogemaw,23,1290,-84.12641925,44.3349465
Ogle,21,1410,-89.32066895,42.04263839
Oglethorpe,44,2210,-83.08066086,33.88061384
Ohio,22,1150,-84.96510987,38.95005297
Ohio,51,1830,-86.84900818,37.478238
Ohio,56,690,-80.61906418,40.09693327
Okaloosa,43,910,-86.596428,30.70657859
Okanogan,73,470,-119.7408019,48.54885674
Okeechobee,43,930,-80.9012813,27.42750307
Okfuskee,53,1070,-96.32280903,35.46546448
Oklahoma,53,1090,-97.40721189,35.55152839
Okmulgee,53,1110,-95.96431457,35.64667278
Oktibbeha,46,1050,-88.87929931,33.4249399
Oldham,51,1850,-85.44856557,38.39945163
Oldham,49,3590,-102.6028818,35.40502813
Oliver,36,650,-101.340373,47.11529312
Olmsted,33,1090,-92.40176819,44.00374062
Oneida,63,710,-112.5396335,42.19490835
Oneida,13,650,-75.4359181,43.24179765
Oneida,25,850,-89.52172024,45.70560228
Onondaga,13,670,-76.19464434,43.00580404
Onslow,47,1330,-77.43430028,34.73729726
Ontario,13,690,-77.29977206,42.852921
Ontonagon,23,1310,-89.31500045,46.66432352
Orange,71,590,-117.7607837,33.70330006
Orange,43,950,-81.32348737,28.51440975
Orange,22,1170,-86.49507447,38.54178617
Orange,13,710,-74.305568,41.40214474
Orange,47,1350,-79.12056358,36.06130392
Orange,49,3610,-93.89655076,30.12810436
Orange,6,170,-72.37668984,44.00559512
Orange,40,1370,-78.01348948,38.24624196
Orangeburg,48,750,-80.80030563,33.43900244
Oregon,34,1490,-91.40330252,36.68672391
Orleans,45,710,-89.9161441,30.02836127
Orleans,13,730,-78.23122633,43.25206736
Orleans,6,190,-72.24381645,44.82882019
Ormsby,65,250,-119.7474435,39.15115154
Osage,32,1390,-95.72695333,38.65233916
Osage,34,1510,-91.86184786,38.46035756
Osage,53,1130,-96.39849522,36.62919591
Osborne,32,1410,-98.76799487,39.35033902
Osceola,43,970,-81.14932325,28.06253876
Osceola,31,1430,-95.62369248,43.37857712
Osceola,23,1330,-85.32528026,43.98987711
Oscoda,23,1350,-84.12974006,44.68175391
Oswego,13,750,-76.14113031,43.42611601
Otero,62,890,-103.7164552,37.90270792
Otero,66,350,-105.7416913,32.61316437
Otoe,35,1310,-96.13478342,40.64850814
Otsego,23,1370,-84.59900701,45.02144241
Otsego,13,770,-75.03265354,42.63385943
Ottawa,32,1430,-97.65022491,39.13254396
Ottawa,23,1390,-85.99612197,42.95985544
Ottawa,24,1230,-83.14241174,41.53805515
Ottawa,53,1150,-94.81044813,36.83551121
Otter Tail,33,1110,-95.70801034,46.40880407
Ouachita,42,1030,-92.88193652,33.59335484
Ouachita,45,730,-92.15456159,32.47847249
Ouray,62,910,-107.7693308,38.15550647
Outagamie,25,870,-88.46494814,44.41610353
Overton,54,1330,-85.2880899,36.34500417
Owen,22,1190,-86.83766074,39.31282048
Owen,51,1870,-84.82814356,38.51958362
Owsley,51,1890,-83.68312699,37.41918321
Owyhee,63,730,-116.1699913,42.58153676
Oxford,2,170,-70.76078902,44.50844277
Ozark,34,1530,-92.44467095,36.64932903
Ozaukee,25,890,-87.9508265,43.38407712
Pacific,73,490,-123.7019244,46.55647445
Page,31,1450,-95.15018265,40.73915172
Page,40,1390,-78.48413514,38.61998322
Palm Beach,43,990,-80.50766361,26.69168568
Palo Alto,31,1470,-94.67814497,43.0820719
Palo Pinto,49,3630,-98.31302935,32.75318582
Pamlico,47,1370,-76.74848872,35.14101143
Panola,46,1070,-89.95057352,34.36394148
Panola,49,3650,-94.30565391,32.16236717
Park,62,930,-105.7171987,39.11929953
Park,64,670,-110.5224218,45.51349507
Park,68,290,-109.3112385,44.44754024
Parke,22,1210,-87.20636746,39.77363567
Parker,49,3670,-97.80510396,32.77765176
Parmer,49,3690,-102.7845339,34.53010745
Pasco,43,1010,-82.39108192,28.3092674
Pasquotank,47,1390,-76.28641443,36.2975047
Passaic,12,310,-74.3003745,41.03370549
Patrick,40,1410,-80.28435688,36.67833134
Paulding,44,2230,-84.86732613,33.92057548
Paulding,24,1250,-84.58020077,41.11662849
Pawnee,32,1450,-99.23673769,38.18133763
Pawnee,35,1330,-96.23706303,40.13154988
Pawnee,53,1170,-96.69930473,36.31693445
Payette,63,750,-116.7607713,44.00674367
Payne,53,1190,-96.97580929,36.07731121
Peach,44,2250,-83.82677145,32.56877609
Pearl River,46,1090,-89.58978895,30.76858519
Pecos,49,3710,-102.7235827,30.7810643
Pembina,36,670,-97.55184288,48.76752525
Pemiscot,34,1550,-89.78586116,36.21115725
Pend Oreille,73,510,-117.2739868,48.53230562
Pendelton,56,710,-79.35089691,38.68073605
Pender,47,1410,-77.907353,34.52544791
Pendleton,51,1910,-84.36027514,38.69565508
Pennington,33,1130,-96.03667741,48.06624033
Pennington,37,1030,-102.8238418,44.00373943
Penobscot,2,190,-68.64937995,45.40053818
Peoria,21,1430,-89.75999401,40.78808432
Pepin,25,910,-92.00156878,44.58292213
Perkins,35,1350,-101.6496025,40.850944
Perkins,37,1050,-102.4756395,45.49052475
Perquimans,47,1430,-76.4420043,36.20699492
Perry,41,1050,-87.29440609,32.63847229
Perry,42,1050,-92.93148023,34.94738146
Perry,21,1450,-89.36706084,38.08379113
Perry,22,1230,-86.63800015,38.07962206
Perry,51,1930,-83.22155274,37.24432481
Perry,46,1110,-88.99233439,31.17203155
Perry,34,1570,-89.8244157,37.70714198
Perry,24,1270,-82.23612985,39.73715033
Perry,14,990,-77.26230149,40.39836403
Perry,54,1350,-87.85897521,35.64263906
Pershing,65,270,-118.4044539,40.44036137
Person,47,1450,-78.97171612,36.39012183
Petersburg City,40,7300,-77.39145592,37.20418621
Petroleum,64,690,-108.2501411,47.1175232
Pettis,34,1590,-93.28511031,38.72829619
Phelps,34,1610,-91.79237137,37.87713558
Phelps,35,1370,-99.4145502,40.51112123
Philadelphia,14,1010,-75.13397258,40.00763663
Phillips,42,1070,-90.84802739,34.42829959
Phillips,62,950,-102.3575892,40.59389108
Phillips,32,1470,-99.34702942,39.78458874
Phillips,64,710,-107.9133,48.25909225
Piatt,21,1470,-88.59109824,40.01037336
Pickaway,24,1290,-83.02439861,39.64195158
Pickens,41,1070,-88.08869784,33.28088308
Pickens,44,2270,-84.46565856,34.46431725
Pickens,48,770,-82.72367869,34.89103222
Pickett,54,1370,-85.07488042,36.5584578
Pierce,44,2290,-82.21258158,31.35880164
Pierce,35,1390,-97.60129911,42.26438191
Pierce,36,690,-99.97182812,48.24961204
Pierce,73,530,-122.1019301,47.02291572
Pierce,25,930,-92.42249259,44.71963867
Pike,41,1090,-85.94092568,31.80272165
Pike,42,1090,-93.65634999,34.16350447
Pike,44,2310,-84.38910266,33.09213755
Pike,21,1490,-90.8862921,39.62250298
Pike,22,1250,-87.23217446,38.39878997
Pike,51,1950,-82.39577381,37.46908105
Pike,46,1130,-90.40416306,31.1749175
Pike,34,1630,-91.17136971,39.34384266
Pike,24,1310,-83.06686074,39.07738212
Pike,14,1030,-75.03373264,41.33207363
Pima,61,190,-111.7899568,32.09738616
Pinal,61,210,-111.3447266,32.90431774
Pine,33,1150,-92.74127778,46.12077582
Pinellas,43,1030,-82.72180142,27.93065069
Pipestone,33,1170,-96.25865302,44.02300281
Piscataquis,2,210,-69.28436386,45.83748544
Pitkin,62,970,-106.9165877,39.21711203
Pitt,47,1470,-77.37472501,35.59353697
Pittsburg,53,1210,-95.74840639,34.92391965
Pittsylvania,40,1430,-79.39762081,36.81240504
Piute,67,310,-112.1269589,38.33645574
Placer,71,610,-120.7177542,39.06342469
Plaquemines,45,750,-89.63528951,29.4574328
Platte,34,1650,-94.77357928,39.38051171
Platte,35,1410,-97.5197296,41.57012997
Platte,68,310,-104.9658259,42.1330605
Pleasants,56,730,-81.16063398,39.37094329
Plumas,71,630,-120.8385841,40.00467057
Plymouth,31,1490,-96.21405117,42.73784245
Plymouth,3,230,-70.81258542,41.95541061
Pocahontas,31,1510,-94.67875446,42.73414268
Pocahontas,56,750,-80.00775785,38.33179895
Poinsett,42,1110,-90.66293402,35.57404322
Pointe Coupee,45,770,-91.60079495,30.70940126
Polk,42,1130,-94.22808134,34.48583668
Polk,43,1050,-81.69775512,27.94898139
Polk,44,2330,-85.18815431,34.0017923
Polk,31,1530,-93.57354099,41.6855123
Polk,33,1190,-96.40182118,47.77386604
Polk,34,1670,-93.4005343,37.61647435
Polk,35,1430,-97.56836756,41.18690649
Polk,47,1490,-82.16967437,35.27929757
Polk,72,530,-123.4133977,44.903424
Polk,54,1390,-84.52330826,35.11991333
Polk,49,3730,-94.83003098,30.7927253
Polk,25,950,-92.4414022,45.46142698
Pondera,64,730,-112.2263886,48.22800495
Pontotoc,46,1150,-89.03741489,34.22544888
Pontotoc,53,1230,-96.68443728,34.72800536
Pope,42,1150,-93.0341672,35.44763891
Pope,21,1510,-88.56149941,37.41276821
Pope,33,1210,-95.44449252,45.58603821
Portage,24,1330,-81.19673825,41.16762827
Portage,25,970,-89.50141691,44.47605488
Porter,22,1270,-87.06713216,41.46043311
Portsmouth City,40,7400,-76.3184907,36.83427665
Posey,22,1290,-87.86847537,38.02182882
Pottawatomie,32,1490,-96.34246039,39.37903083
Pottawattamie,31,1550,-95.54239442,41.3366217
Potter,14,1050,-77.89585054,41.74496211
Potter,37,1070,-99.95733552,45.06450657
Potter,49,3750,-101.8940125,35.40127875
Pottowatomie,53,1250,-96.94831092,35.20672376
Powder River,64,750,-105.6301142,45.39502128
Powell,51,1970,-83.82380063,37.83115302
Powell,64,770,-112.9362081,46.85663946
Power,63,770,-112.8406831,42.6936942
Poweshiek,31,1570,-92.53147643,41.68645017
Powhatan,40,1450,-77.91518247,37.55020985
Prairie,42,1170,-91.55277667,34.82979223
Prairie,64,790,-105.3779469,46.86050071
Pratt,32,1510,-98.73960397,37.64774205
Preble,24,1350,-84.64801167,39.74156578
Prentiss,46,1170,-88.52010355,34.61829596
Presidio,49,3770,-104.2405321,29.99980932
Presque Isle,23,1410,-83.91783673,45.34017256
Preston,56,770,-79.66816396,39.4693047
Price,25,990,-90.3613948,45.68043807
Prince Edward,40,1470,-78.44108707,37.22430999
Prince George,40,1490,-77.22581588,37.18598251
Prince Georges,52,310,-76.84457214,38.83252051
Prince William,40,1530,-77.48188889,38.70546654
Princess Anne,40,1510,-76.06582497,36.75504602
Providence,5,70,-71.58122139,41.872466
Prowers,62,990,-102.3933584,37.95518948
Pueblo,62,1010,-104.5128566,38.17342946
Pulaski,42,1190,-92.31180427,34.76993975
Pulaski,44,2350,-83.47620211,32.23277734
Pulaski,21,1530,-89.12661177,37.22291078
Pulaski,22,1310,-86.69878268,41.04183894
Pulaski,51,1990,-84.57715985,37.10387961
Pulaski,34,1690,-92.20767214,37.82462075
Pulaski,40,1550,-80.71434218,37.06361896
Pushmataha,53,1270,-95.37580136,34.41620826
Putnam,43,1070,-81.74430945,29.60864333
Putnam,44,2370,-83.372846,33.32178141
Putnam,21,1550,-89.28583779,41.20447823
Putnam,22,1330,-86.84500424,39.66626971
Putnam,34,1710,-93.01613428,40.47891601
Putnam,13,790,-73.74951633,41.42666982
Putnam,24,1370,-84.13173793,41.02208769
Putnam,54,1410,-85.49519475,36.14084125
Putnam,56,790,-81.90899736,38.50862617
Quay,66,370,-103.5497452,35.10436065
Queen Annes,52,330,-76.01203237,39.07176673
Queens,13,810,-73.81789672,40.70726064
Quitman,44,2390,-85.01867454,31.86753464
Quitman,46,1190,-90.28913067,34.25141616
Rabun,44,2410,-83.40214062,34.88168896
Racine,25,1010,-88.06113794,42.74748915
Radford City,40,7500,-80.56569829,37.12750374
Rains,49,3790,-95.79338361,32.87034522
Raleigh,56,810,-81.24863818,37.77136849
Ralls,34,1730,-91.52203445,39.52767447
Ramsey,33,1230,-93.09960984,45.01707013
Ramsey,36,710,-98.7201483,48.26894248
Randall,49,3810,-101.8969553,34.96586184
Randolph,41,1110,-85.45907502,33.29379439
Randolph,42,1210,-91.02772275,36.3414909
Randolph,44,2430,-84.75419663,31.76262848
Randolph,21,1570,-89.82531991,38.05210801
Randolph,22,1350,-85.01131532,40.15764726
Randolph,34,1750,-92.49708466,39.4401778
Randolph,47,1510,-79.80614989,35.71032394
Randolph,56,830,-79.87579951,38.77472952
Rankin,46,1210,-89.94579393,32.26413089
Ransom,36,730,-97.65746418,46.45616782
Rapides,45,790,-92.53320511,31.19862831
Rappahannock,40,1570,-78.15927822,38.68453986
Ravalli,64,810,-114.1207012,46.08170857
Rawlins,32,1530,-101.0757191,39.78524852
Ray,34,1770,-93.98989654,39.35251979
Reagan,49,3830,-101.5230178,31.36619617
Real,49,3850,-99.82216454,29.8317515
Red Lake,33,1250,-96.09531274,47.87170255
Red River,45,810,-93.33989215,32.09315503
Red River,49,3870,-95.05036773,33.62068799
Red Willow,35,1450,-100.4768729,40.17583772
Redwood,33,1270,-95.25384305,44.40366857
Reeves,49,3890,-103.6931756,31.32319043
Refugio,49,3910,-97.16564851,28.32681128
Reno,32,1550,-98.08601445,37.95295974
Rensselaer,13,830,-73.50971554,42.7110637
Renville,33,1290,-94.94717673,44.72682546
Renville,36,750,-101.6577948,48.71907379
Republic,32,1570,-97.65063124,39.82780321
Reynolds,34,1790,-90.96908898,37.36233379
Rhea,54,1430,-84.92440319,35.60871468
Rice,32,1590,-98.20103683,38.34714875
Rice,33,1310,-93.29668516,44.35426935
Rich,67,330,-111.2444544,41.63230273
Richardson,35,1470,-95.71664344,40.12487854
Richland,21,1590,-88.08510684,38.71236731
Richland,45,830,-91.76347571,32.41778913
Richland,64,830,-104.5613549,47.78792167
Richland,36,770,-96.9482871,46.26466348
Richland,24,1390,-82.53648812,40.77469218
Richland,48,790,-80.90305976,34.02180073
Richland,25,1030,-90.42949663,43.37563478
Richmond,44,2450,-82.0736259,33.35961749
Richmond,13,850,-74.1527408,40.58098261
Richmond,47,1530,-79.74799628,35.00594779
Richmond,40,1590,-76.72559077,37.94323062
Richmond City,40,7600,-77.44696477,37.54544498
Riley,32,1610,-96.73550454,39.29598233
Ringgold,31,1590,-94.24397943,40.73520958
Rio Arriba,66,390,-106.6931225,36.50957718
Rio Blanco,62,1030,-108.2172161,39.97984843
Rio Grande,62,1050,-106.3832203,37.582529
Ripley,22,1370,-85.26239243,39.10346246
Ripley,34,1810,-90.86389124,36.65282452
Ritchie,56,850,-81.06295266,39.17827331
Riverside,71,650,-115.9938592,33.74366661
Roane,54,1450,-84.52325408,35.84785445
Roane,56,870,-81.3483504,38.71403341
Roanoke,40,1610,-80.05459394,37.27147969
Roanoke City,40,7700,-79.95810259,37.26607534
Roberts,37,1090,-96.94612289,45.62965211
Roberts,49,3930,-100.8134528,35.83849776
Robertson,51,2010,-84.05199919,38.51883402
Robertson,54,1470,-86.87057965,36.52545432
Robertson,49,3950,-96.51279488,31.02704691
Robeson,47,1550,-79.1035343,34.64009774
Rock,33,1330,-96.25321741,43.67463914
Rock,35,1490,-99.44993499,42.4212954
Rock,25,1050,-89.07158476,42.67123167
Rock Island,21,1610,-90.56743458,41.46733676
Rockbridge,40,1630,-79.44699778,37.81396095
Rockcastle,51,2030,-84.31595407,37.36516419
Rockdale,44,2470,-84.02660377,33.6542469
Rockingham,4,150,-71.13073822,42.98633766
Rockingham,47,1570,-79.77514975,36.3960878
Rockingham,40,1650,-78.87573254,38.51081476
Rockland,13,870,-74.03573588,41.15330412
Rockwall,49,3970,-96.40777759,32.89774031
Roger Mills,53,1290,-99.69569771,35.68838714
Rogers,53,1310,-95.60437007,36.37158173
Rolette,36,790,-99.8409955,48.77245826
Rooks,32,1630,-99.32506445,39.35023192
Roosevelt,64,850,-105.0165223,48.29455444
Roosevelt,66,410,-103.4801868,34.02127901
Roscommon,23,1430,-84.61160493,44.33561618
Roseau,33,1350,-95.81079927,48.77515552
Rosebud,64,870,-106.7308247,46.22974141
Ross,24,1410,-83.05703036,39.33763514
Routt,62,1070,-106.9912255,40.48507919
Rowan,51,2050,-83.42109298,38.19626277
Rowan,47,1590,-80.5247001,35.63961538
Runnels,49,3990,-99.9762398,31.83110063
Rush,22,1390,-85.46576585,39.61995594
Rush,32,1650,-99.30924543,38.52317237
Rusk,49,4010,-94.76188418,32.10772872
Rusk,25,1070,-91.13312156,45.47514378
Russell,41,1130,-85.1849723,32.28838188
Russell,32,1670,-98.76235954,38.91478535
Russell,51,2070,-85.05867184,36.99097578
Russell,40,1670,-82.09564531,36.93376876
Rutherford,47,1610,-81.9202147,35.40224832
Rutherford,54,1490,-86.41673862,35.8427099
Rutland,6,210,-73.03661473,43.58010085
Sabine,45,850,-93.55470347,31.5640186
Sabine,49,4030,-93.85180901,31.34320542
Sac,31,1610,-95.10540249,42.3862678
Sacramento,71,670,-121.3384217,38.45483115
Sagadahoc,2,230,-69.86122446,43.97114536
Saginaw,23,1450,-84.05319186,43.33503704
Saguache,62,1090,-106.281565,38.08055907
Salem,12,330,-75.34875474,39.58730886
Saline,42,1250,-92.67658274,34.64662514
Saline,21,1650,-88.54080673,37.75319003
Saline,32,1690,-97.64994224,38.78381441
Saline,34,1950,-93.20227921,39.13654587
Saline,35,1510,-97.14091704,40.52406803
Salt Lake,67,350,-111.9240377,40.66757165
Saluda,48,810,-81.72692826,34.00614768
Sampson,47,1630,-78.37151536,34.99163048
San Augustine,49,4050,-94.16819994,31.39422514
San Benito,71,690,-121.0750097,36.60571194
San Bernardino,71,710,-116.1786144,34.84115581
San Diego,71,730,-116.7329986,33.03593861
San Francisco,71,750,-122.4428188,37.75572487
San Jacinto,49,4070,-95.16690838,30.57953896
San Joaquin,71,770,-121.2711417,37.93466848
San Juan,62,1110,-107.6761542,37.76405053
San Juan,66,450,-108.3206069,36.50847657
San Juan,67,370,-109.8045838,37.62601512
San Juan,73,550,-122.9628947,48.57868774
San Luis Obispo,71,790,-120.4042944,35.38701582
San Mateo,71,810,-122.3293309,37.421833
San Miguel,62,1130,-108.4058582,38.00375084
San Miguel,66,470,-104.8158634,35.4802924
San Patricio,49,4090,-97.51861579,28.00943129
San Saba,49,4110,-98.81758748,31.15520109
Sanborn,37,1110,-98.09139317,44.02345807
Sanders,64,890,-115.1333078,47.67483252
Sandoval,66,430,-106.8522171,35.69352215
Sandusky,24,1430,-83.14641309,41.35618421
Sangamon,21,1670,-89.65890432,39.75817972
Sanilac,23,1510,-82.82013606,43.4235716
Sanpete,67,390,-111.5763492,39.37396189
Santa Barbara,71,830,-120.0165346,34.67316221
Santa Clara,71,850,-121.6947353,37.23150798
Santa Cruz,61,230,-110.8465821,31.52600605
Santa Cruz,71,870,-122.0017082,37.0562759
